int 	 binary 
10868	0010111001010100
10869	1010111001010100
10870	0110111001010100
10871	1110111001010100
10872	0001111001010100
10873	1001111001010100
10874	0101111001010100
10875	1101111001010100
10876	0011111001010100
10877	1011111001010100
10878	0111111001010100
10879	1111111001010100
10880	0000000101010100
10881	1000000101010100
10882	0100000101010100
10883	1100000101010100
10884	0010000101010100
10885	1010000101010100
10886	0110000101010100
10887	1110000101010100
10888	0001000101010100
10889	1001000101010100
10890	0101000101010100
10891	1101000101010100
10892	0011000101010100
10893	1011000101010100
10894	0111000101010100
10895	1111000101010100
10896	0000100101010100
10897	1000100101010100
10898	0100100101010100
10899	1100100101010100
10900	0010100101010100
10901	1010100101010100
10902	0110100101010100
10903	1110100101010100
10904	0001100101010100
10905	1001100101010100
10906	0101100101010100
10907	1101100101010100
10908	0011100101010100
10909	1011100101010100
10910	0111100101010100
10911	1111100101010100
10912	0000010101010100
10913	1000010101010100
10914	0100010101010100
10915	1100010101010100
10916	0010010101010100
10917	1010010101010100
10918	0110010101010100
10919	1110010101010100
10920	0001010101010100
10921	1001010101010100
10922	0101010101010100
10923	1101010101010100
10924	0011010101010100
10925	1011010101010100
10926	0111010101010100
10927	1111010101010100
10928	0000110101010100
10929	1000110101010100
10930	0100110101010100
10931	1100110101010100
10932	0010110101010100
10933	1010110101010100
10934	0110110101010100
10935	1110110101010100
10936	0001110101010100
10937	1001110101010100
10938	0101110101010100
10939	1101110101010100
10940	0011110101010100
10941	1011110101010100
10942	0111110101010100
10943	1111110101010100
10944	0000001101010100
10945	1000001101010100
10946	0100001101010100
10947	1100001101010100
10948	0010001101010100
10949	1010001101010100
10950	0110001101010100
10951	1110001101010100
10952	0001001101010100
10953	1001001101010100
10954	0101001101010100
10955	1101001101010100
10956	0011001101010100
10957	1011001101010100
10958	0111001101010100
10959	1111001101010100
10960	0000101101010100
10961	1000101101010100
10962	0100101101010100
10963	1100101101010100
10964	0010101101010100
10965	1010101101010100
10966	0110101101010100
10967	1110101101010100
10968	0001101101010100
10969	1001101101010100
10970	0101101101010100
10971	1101101101010100
10972	0011101101010100
10973	1011101101010100
10974	0111101101010100
10975	1111101101010100
10976	0000011101010100
10977	1000011101010100
10978	0100011101010100
10979	1100011101010100
10980	0010011101010100
10981	1010011101010100
10982	0110011101010100
10983	1110011101010100
10984	0001011101010100
10985	1001011101010100
10986	0101011101010100
10987	1101011101010100
10988	0011011101010100
10989	1011011101010100
10990	0111011101010100
10991	1111011101010100
10992	0000111101010100
10993	1000111101010100
10994	0100111101010100
10995	1100111101010100
10996	0010111101010100
10997	1010111101010100
10998	0110111101010100
10999	1110111101010100
11000	0001111101010100
11001	1001111101010100
11002	0101111101010100
11003	1101111101010100
11004	0011111101010100
11005	1011111101010100
11006	0111111101010100
11007	1111111101010100
11008	0000000011010100
11009	1000000011010100
11010	0100000011010100
11011	1100000011010100
11012	0010000011010100
11013	1010000011010100
11014	0110000011010100
11015	1110000011010100
11016	0001000011010100
11017	1001000011010100
11018	0101000011010100
11019	1101000011010100
11020	0011000011010100
11021	1011000011010100
11022	0111000011010100
11023	1111000011010100
11024	0000100011010100
11025	1000100011010100
11026	0100100011010100
11027	1100100011010100
11028	0010100011010100
11029	1010100011010100
11030	0110100011010100
11031	1110100011010100
11032	0001100011010100
11033	1001100011010100
11034	0101100011010100
11035	1101100011010100
11036	0011100011010100
11037	1011100011010100
11038	0111100011010100
11039	1111100011010100
11040	0000010011010100
11041	1000010011010100
11042	0100010011010100
11043	1100010011010100
11044	0010010011010100
11045	1010010011010100
11046	0110010011010100
11047	1110010011010100
11048	0001010011010100
11049	1001010011010100
11050	0101010011010100
11051	1101010011010100
11052	0011010011010100
11053	1011010011010100
11054	0111010011010100
11055	1111010011010100
11056	0000110011010100
11057	1000110011010100
11058	0100110011010100
11059	1100110011010100
11060	0010110011010100
11061	1010110011010100
11062	0110110011010100
11063	1110110011010100
11064	0001110011010100
11065	1001110011010100
11066	0101110011010100
11067	1101110011010100
11068	0011110011010100
11069	1011110011010100
11070	0111110011010100
11071	1111110011010100
11072	0000001011010100
11073	1000001011010100
11074	0100001011010100
11075	1100001011010100
11076	0010001011010100
11077	1010001011010100
11078	0110001011010100
11079	1110001011010100
11080	0001001011010100
11081	1001001011010100
11082	0101001011010100
11083	1101001011010100
11084	0011001011010100
11085	1011001011010100
11086	0111001011010100
11087	1111001011010100
11088	0000101011010100
11089	1000101011010100
11090	0100101011010100
11091	1100101011010100
11092	0010101011010100
11093	1010101011010100
11094	0110101011010100
11095	1110101011010100
11096	0001101011010100
11097	1001101011010100
11098	0101101011010100
11099	1101101011010100
11100	0011101011010100
11101	1011101011010100
11102	0111101011010100
11103	1111101011010100
11104	0000011011010100
11105	1000011011010100
11106	0100011011010100
11107	1100011011010100
11108	0010011011010100
11109	1010011011010100
11110	0110011011010100
11111	1110011011010100
11112	0001011011010100
11113	1001011011010100
11114	0101011011010100
11115	1101011011010100
11116	0011011011010100
11117	1011011011010100
11118	0111011011010100
11119	1111011011010100
11120	0000111011010100
11121	1000111011010100
11122	0100111011010100
11123	1100111011010100
11124	0010111011010100
11125	1010111011010100
11126	0110111011010100
11127	1110111011010100
11128	0001111011010100
11129	1001111011010100
11130	0101111011010100
11131	1101111011010100
11132	0011111011010100
11133	1011111011010100
11134	0111111011010100
11135	1111111011010100
11136	0000000111010100
11137	1000000111010100
11138	0100000111010100
11139	1100000111010100
11140	0010000111010100
11141	1010000111010100
11142	0110000111010100
11143	1110000111010100
11144	0001000111010100
11145	1001000111010100
11146	0101000111010100
11147	1101000111010100
11148	0011000111010100
11149	1011000111010100
11150	0111000111010100
11151	1111000111010100
11152	0000100111010100
11153	1000100111010100
11154	0100100111010100
11155	1100100111010100
11156	0010100111010100
11157	1010100111010100
11158	0110100111010100
11159	1110100111010100
11160	0001100111010100
11161	1001100111010100
11162	0101100111010100
11163	1101100111010100
11164	0011100111010100
11165	1011100111010100
11166	0111100111010100
11167	1111100111010100
11168	0000010111010100
11169	1000010111010100
11170	0100010111010100
11171	1100010111010100
11172	0010010111010100
11173	1010010111010100
11174	0110010111010100
11175	1110010111010100
11176	0001010111010100
11177	1001010111010100
11178	0101010111010100
11179	1101010111010100
11180	0011010111010100
11181	1011010111010100
11182	0111010111010100
11183	1111010111010100
11184	0000110111010100
11185	1000110111010100
11186	0100110111010100
11187	1100110111010100
11188	0010110111010100
11189	1010110111010100
11190	0110110111010100
11191	1110110111010100
11192	0001110111010100
11193	1001110111010100
11194	0101110111010100
11195	1101110111010100
11196	0011110111010100
11197	1011110111010100
11198	0111110111010100
11199	1111110111010100
11200	0000001111010100
11201	1000001111010100
11202	0100001111010100
11203	1100001111010100
11204	0010001111010100
11205	1010001111010100
11206	0110001111010100
11207	1110001111010100
11208	0001001111010100
11209	1001001111010100
11210	0101001111010100
11211	1101001111010100
11212	0011001111010100
11213	1011001111010100
11214	0111001111010100
11215	1111001111010100
11216	0000101111010100
11217	1000101111010100
11218	0100101111010100
11219	1100101111010100
11220	0010101111010100
11221	1010101111010100
11222	0110101111010100
11223	1110101111010100
11224	0001101111010100
11225	1001101111010100
11226	0101101111010100
11227	1101101111010100
11228	0011101111010100
11229	1011101111010100
11230	0111101111010100
11231	1111101111010100
11232	0000011111010100
11233	1000011111010100
11234	0100011111010100
11235	1100011111010100
11236	0010011111010100
11237	1010011111010100
11238	0110011111010100
11239	1110011111010100
11240	0001011111010100
11241	1001011111010100
11242	0101011111010100
11243	1101011111010100
11244	0011011111010100
11245	1011011111010100
11246	0111011111010100
11247	1111011111010100
11248	0000111111010100
11249	1000111111010100
11250	0100111111010100
11251	1100111111010100
11252	0010111111010100
11253	1010111111010100
11254	0110111111010100
11255	1110111111010100
11256	0001111111010100
11257	1001111111010100
11258	0101111111010100
11259	1101111111010100
11260	0011111111010100
11261	1011111111010100
11262	0111111111010100
11263	1111111111010100
11264	0000000000110100
11265	1000000000110100
11266	0100000000110100
11267	1100000000110100
11268	0010000000110100
11269	1010000000110100
11270	0110000000110100
11271	1110000000110100
11272	0001000000110100
11273	1001000000110100
11274	0101000000110100
11275	1101000000110100
11276	0011000000110100
11277	1011000000110100
11278	0111000000110100
11279	1111000000110100
11280	0000100000110100
11281	1000100000110100
11282	0100100000110100
11283	1100100000110100
11284	0010100000110100
11285	1010100000110100
11286	0110100000110100
11287	1110100000110100
11288	0001100000110100
11289	1001100000110100
11290	0101100000110100
11291	1101100000110100
11292	0011100000110100
11293	1011100000110100
11294	0111100000110100
11295	1111100000110100
11296	0000010000110100
11297	1000010000110100
11298	0100010000110100
11299	1100010000110100
11300	0010010000110100
11301	1010010000110100
11302	0110010000110100
11303	1110010000110100
11304	0001010000110100
11305	1001010000110100
11306	0101010000110100
11307	1101010000110100
11308	0011010000110100
11309	1011010000110100
11310	0111010000110100
11311	1111010000110100
11312	0000110000110100
11313	1000110000110100
11314	0100110000110100
11315	1100110000110100
11316	0010110000110100
11317	1010110000110100
11318	0110110000110100
11319	1110110000110100
11320	0001110000110100
11321	1001110000110100
11322	0101110000110100
11323	1101110000110100
11324	0011110000110100
11325	1011110000110100
11326	0111110000110100
11327	1111110000110100
11328	0000001000110100
11329	1000001000110100
11330	0100001000110100
11331	1100001000110100
11332	0010001000110100
11333	1010001000110100
11334	0110001000110100
11335	1110001000110100
11336	0001001000110100
11337	1001001000110100
11338	0101001000110100
11339	1101001000110100
11340	0011001000110100
11341	1011001000110100
11342	0111001000110100
11343	1111001000110100
11344	0000101000110100
11345	1000101000110100
11346	0100101000110100
11347	1100101000110100
11348	0010101000110100
11349	1010101000110100
11350	0110101000110100
11351	1110101000110100
11352	0001101000110100
11353	1001101000110100
11354	0101101000110100
11355	1101101000110100
11356	0011101000110100
11357	1011101000110100
11358	0111101000110100
11359	1111101000110100
11360	0000011000110100
11361	1000011000110100
11362	0100011000110100
11363	1100011000110100
11364	0010011000110100
11365	1010011000110100
11366	0110011000110100
11367	1110011000110100
11368	0001011000110100
11369	1001011000110100
11370	0101011000110100
11371	1101011000110100
11372	0011011000110100
11373	1011011000110100
11374	0111011000110100
11375	1111011000110100
11376	0000111000110100
11377	1000111000110100
11378	0100111000110100
11379	1100111000110100
11380	0010111000110100
11381	1010111000110100
11382	0110111000110100
11383	1110111000110100
11384	0001111000110100
11385	1001111000110100
11386	0101111000110100
11387	1101111000110100
11388	0011111000110100
11389	1011111000110100
11390	0111111000110100
11391	1111111000110100
11392	0000000100110100
11393	1000000100110100
11394	0100000100110100
11395	1100000100110100
11396	0010000100110100
11397	1010000100110100
11398	0110000100110100
11399	1110000100110100
11400	0001000100110100
11401	1001000100110100
11402	0101000100110100
11403	1101000100110100
11404	0011000100110100
11405	1011000100110100
11406	0111000100110100
11407	1111000100110100
11408	0000100100110100
11409	1000100100110100
11410	0100100100110100
11411	1100100100110100
11412	0010100100110100
11413	1010100100110100
11414	0110100100110100
11415	1110100100110100
11416	0001100100110100
11417	1001100100110100
11418	0101100100110100
11419	1101100100110100
11420	0011100100110100
11421	1011100100110100
11422	0111100100110100
11423	1111100100110100
11424	0000010100110100
11425	1000010100110100
11426	0100010100110100
11427	1100010100110100
11428	0010010100110100
11429	1010010100110100
11430	0110010100110100
11431	1110010100110100
11432	0001010100110100
11433	1001010100110100
11434	0101010100110100
11435	1101010100110100
11436	0011010100110100
11437	1011010100110100
11438	0111010100110100
11439	1111010100110100
11440	0000110100110100
11441	1000110100110100
11442	0100110100110100
11443	1100110100110100
11444	0010110100110100
11445	1010110100110100
11446	0110110100110100
11447	1110110100110100
11448	0001110100110100
